comments,description,duration,event,film_date,languages,main_speaker,name,num_speaker,published_date,speaker_occupation,title,url,views,talk_id
383,"Philip Zimbardo knows how easy it is for nice people to turn bad. In this talk, he shares insights and graphic unseen photos from the Abu Ghraib trials. Then he talks about the flip side: how easy it is to be a hero, and how we can rise to the challenge.",1396,TED2008,02-02-2008,33,Philip Zimbardo,Philip Zimbardo: The psychology of evil,1,23-09-2008,Psychologist,The psychology of evil,"https://www.ted.com/talks/philip_zimbardo_on_the_psychology_of_evil
",5842377,298
166,"In this deceptively simple 3-minute talk, Dr. Laura Trice muses on the power of the magic words ""thank you"" -- to deepen a friendship, to repair a bond, to make sure another person knows what they mean to you. Try it.",209,TED2008,02-02-2008,53,Laura Trice,Laura Trice: Remember to say thank you,1,24-09-2008,"Counselor, coach and baker",Remember to say thank you,"https://www.ted.com/talks/laura_trice_suggests_we_all_say_thank_you
",1714168,299
39,"Pleo the robot dinosaur acts like a living pet -- exploring, cuddling, playing, reacting and learning. Inventor Caleb Chung talks about Pleo and his wild toy career at EG07, on the week that Pleo shipped to stores for the first time.",1107,EG 2007,12-12-2007,17,Caleb Chung,"Caleb Chung: Playtime with Pleo, your robotic dinosaur friend",1,25-09-2008,Toy designer,"Playtime with Pleo, your robotic dinosaur friend","https://www.ted.com/talks/caleb_chung_plays_with_pleo
",417769,300
218,"Steven Pinker's book The Blank Slate argues that all humans are born with some innate traits. Here, Pinker talks about his thesis, and why some people found it incredibly upsetting.",1362,TED2003,28-02-2003,29,Steven Pinker,Steven Pinker: Human nature and the blank slate,1,26-09-2008,Psychologist,Human nature and the blank slate,"https://www.ted.com/talks/steven_pinker_chalks_it_up_to_the_blank_slate
",1044038,301
81,"In this prophetic talk from 2003, roboticist Rodney Brooks talks about how robots are going to work their way into our lives -- starting with toys and moving into household chores ... and beyond.",1127,TED2003,02-02-2003,20,Rodney Brooks,Rodney Brooks: Robots will invade our lives,1,29-09-2008,Roboticist,Robots will invade our lives,"https://www.ted.com/talks/rodney_brooks_on_robots
",602024,302
41,"Rockstar designer Stefan Sagmeister delivers a short, witty talk on life lessons, expressed through surprising modes of design (including ... inflatable monkeys?).",285,TED2008,02-02-2008,37,Stefan Sagmeister,Stefan Sagmeister: Things I've learned in my life so far,1,30-09-2008,Graphic designer,Things I've learned in my life so far,"https://www.ted.com/talks/stefan_sagmeister_on_what_he_has_learned
",724833,303
172,"Noah Feldman makes a searing case that both politics and religion -- whatever their differences -- are similar technologies, designed to efficiently connect and manage any group of people.",907,TED2003,02-02-2003,21,Noah Feldman,Noah Feldman: Politics and religion are technologies,1,01-10-2008,Constitutional law scholar,Politics and religion are technologies,"https://www.ted.com/talks/noah_feldman_says_politics_and_religion_are_technologies
",385647,304
53,"In this engrossing EG talk, architect Liz Diller shares her firm DS+R's more unusual work, including the Blur Building, whose walls are made of fog, and the revamped Alice Tully Hall, which is wrapped in glowing wooden skin.",1164,EG 2007,12-12-2007,17,Liz Diller,Liz Diller: The Blur Building and other tech-empowered architecture,1,02-10-2008,Designer,The Blur Building and other tech-empowered architecture,"https://www.ted.com/talks/liz_diller_plays_with_architecture
",583322,305
33,"An ancient disease is taking on a deadly new form. James Nachtwey share his powerful photographs of XDR-TB, a newly drug-resistant strain of tuberculosis that has developed due to misused and inadequate medical treatments -- and that might be touching off a global medical crisis. ",352,TED Prize Wish,03-10-2008,27,James Nachtwey,James Nachtwey: Moving photos of extreme drug-resistant TB,1,03-10-2008,Photojournalist,Moving photos of extreme drug-resistant TB,"https://www.ted.com/talks/james_nachtwey_fights_xdrtb
",421212,306
180,"Game designer David Perry says tomorrow's videogames will be more than mere fun to the next generation of gamers. They'll be lush, complex, emotional experiences -- more involving and meaningful to some than real life. With an excerpt from Michael Highland's film ""As Real as Your Life.""",1266,TED2006,02-02-2006,30,David Perry,David Perry: Are games better than life?,1,06-10-2008,Game designer,Are games better than life?,"https://www.ted.com/talks/david_perry_on_videogames
",1084634,307
53,"Historian Doris Kearns Goodwin talks about what we can learn from American presidents, including Abraham Lincoln and Lyndon Johnson. Then she shares a moving memory of her own father, and of their shared love of baseball.",1128,TED2008,02-02-2008,19,Doris Kearns Goodwin,Doris Kearns Goodwin: Lessons from past presidents,1,07-10-2008,Historian,Lessons from past presidents,"https://www.ted.com/talks/doris_kearns_goodwin_on_learning_from_past_presidents
",522550,308
15,"Outside.in's Steven Johnson says the Web is like a city: built by many people, completely controlled by no one, intricately interconnected and yet functioning as many independent parts. While disaster strikes in one place, elsewhere, life goes on.",990,TED2003,02-02-2003,21,Steven Johnson,Steven Johnson: The Web as a city,1,08-10-2008,Writer,The Web as a city,"https://www.ted.com/talks/steven_johnson_on_the_web_as_a_city
",344618,309
93,"Human beatbox James ""AudioPoet"" Burchfield performs an intricate three-minute breakdown -- sexy, propulsive hip-hop rhythms and turntable textures -- all using only his voice.",284,TED2003,02-02-2003,34,James Burchfield,James Burchfield: Playing invisible turntables,1,10-10-2008,Human beatbox,Playing invisible turntables,"https://www.ted.com/talks/james_burchfield_plays_invisible_turntables
",794615,310
278,"Physicist and surfer Garrett Lisi presents a controversial new model of the universe that -- just maybe -- answers all the big questions. If nothing else, it's the most beautiful 8-dimensional model of elementary particles and forces you've ever seen.",1286,TED2008,02-02-2008,24,Garrett Lisi,Garrett Lisi: An 8-dimensional model of the universe,1,14-10-2008,Physicist,An 8-dimensional model of the universe,"https://www.ted.com/talks/garrett_lisi_on_his_theory_of_everything
",1491698,311
23,MOMA design curator Paola Antonelli previews the groundbreaking show Design and the Elastic Mind -- full of products and designs that reflect the way we think now.,1060,EG 2007,12-12-2007,20,Paola Antonelli,Paola Antonelli: Design and the Elastic Mind,1,15-10-2008,Design curator,Design and the Elastic Mind,"https://www.ted.com/talks/paola_antonelli_previews_design_and_the_elastic_mind
",313572,312
43,"In a timely talk, cultural critic Virginia Postrel muses on the true meaning, and the powerful uses, of glamour -- which she defines as any calculated, carefully polished image designed to impress and persuade.",975,TED2004,02-02-2004,22,Virginia Postrel,Virginia Postrel: On glamour,1,16-10-2008,Journalist,On glamour,"https://www.ted.com/talks/virginia_postrel_on_glamour
",379382,313
120,"Dean Ornish talks about simple, low-tech and low-cost ways to take advantage of the body's natural desire to heal itself.",1009,TED2004,02-02-2004,22,Dean Ornish,Dean Ornish: Healing through diet,1,17-10-2008,"Physician, author",Healing through diet,"https://www.ted.com/talks/dean_ornish_on_healing
",1110781,314
111,"Humorist John Hodgman rambles through a new story about aliens, physics, time, space and the way all of these somehow contribute to a sweet, perfect memory of falling in love.",1000,TED2008,02-02-2008,26,John Hodgman,"John Hodgman: Aliens, love -- where are they?",1,21-10-2008,Expert,"Aliens, love -- where are they?","https://www.ted.com/talks/john_hodgman_s_brief_digression
",1935213,315
29,"In 1998, aircraft designer Paul MacCready looks at a planet on which humans have utterly dominated nature, and talks about what we all can do to preserve nature's balance. His contribution: solar planes, superefficient gliders and the electric car.",1368,TED1998,02-02-1998,19,Paul MacCready,Paul MacCready: Nature vs. humans,1,22-10-2008,Engineer,Nature vs. humans,"https://www.ted.com/talks/paul_maccready_on_nature_vs_humans
",197139,316
243,"Mihaly Csikszentmihalyi asks, ""What makes a life worth living?"" Noting that money cannot make us happy, he looks to those who find pleasure and lasting satisfaction in activities that bring about a state of ""flow.""",1135,TED2004,29-02-2004,34,Mihaly Csikszentmihalyi,"Mihaly Csikszentmihalyi: Flow, the secret to happiness",1,23-10-2008,Positive psychologist,"Flow, the secret to happiness","https://www.ted.com/talks/mihaly_csikszentmihalyi_on_flow
",4016531,317
40,"In this moving talk, documentary photographer Kristen Ashburn shares unforgettable images of the human impact of AIDS in Africa.",277,TED2003,28-02-2003,32,Kristen Ashburn,Kristen Ashburn: The face of AIDS in Africa,1,24-10-2008,Photographer,The face of AIDS in Africa,"https://www.ted.com/talks/kristen_ashburn_s_heart_rending_pictures_of_aids
",352285,318
212,"Why do societies fail? With lessons from the Norse of Iron Age Greenland, deforested Easter Island and present-day Montana, Jared Diamond talks about the signs that collapse is near, and how -- if we see it in time -- we can prevent it.",1101,TED2003,28-02-2003,29,Jared Diamond,Jared Diamond: Why do societies collapse?,1,27-10-2008,Civilization scholar,Why do societies collapse?,"https://www.ted.com/talks/jared_diamond_on_why_societies_collapse
",1636425,319
87,Rives tells a typographical fairy tale that's short and bittersweet ;),197,TED2008,02-02-2008,49,Rives,Rives: A story of mixed emoticons,1,28-10-2008,"Performance poet, multimedia artist",A story of mixed emoticons,"https://www.ted.com/talks/rives_tells_a_story_of_mixed_emoticons
",1594241,320
41,"The Inventables guys, Zach Kaplan and Keith Schacht, demo some amazing new materials and how we might use them. Look for squishy magnets, odor-detecting ink, ""dry"" liquid and a very surprising 10-foot pole.",946,TED2005,02-02-2005,20,Zach Kaplan + Keith Schacht,Zach Kaplan + Keith Schacht: Toys and materials from the future,2,30-10-2008,Inventor,Toys and materials from the future,"https://www.ted.com/talks/toys_from_the_future
",411647,321
37,"Filmmaker Newton Aduaka shows clips from his powerful, lyrical feature film ""Ezra,"" about a child soldier in Sierra Leone.",1124,TEDGlobal 2007,06-06-2007,20,Newton Aduaka,Newton Aduaka: The story of Ezra,1,31-10-2008,Filmmaker,The story of Ezra,"https://www.ted.com/talks/newton_aduaka_tells_the_story_of_ezra
",330238,322
76,"While we all agree that compassion is a great idea, Rabbi Tabick acknowledges there are challenges to its execution. She explains how a careful balance of compassion and justice allows us to do good deeds, and keep our sanity.",946,TEDSalon 2009 Compassion,01-10-2009,30,Jackie Tabick,Jackie Tabick: The balancing act of compassion,1,31-10-2008,Spiritual leader,The balancing act of compassion,"https://www.ted.com/talks/jackie_tabick
",176245,323
99,"Swami Dayananda Saraswati unravels the parallel paths of personal development and attaining true compassion. He walks us through each step of self-realization, from helpless infancy to the fearless act of caring for others.",1014,Chautauqua Institution,01-10-2009,38,Dayananda Saraswati,Dayananda Saraswati: The profound journey of compassion,1,31-10-2008,Vedantic teacher,The profound journey of compassion,"https://www.ted.com/talks/swami_dayananda_saraswati
",273396,324
30,"Join Rev. James Forbes at the dinner table of his Southern childhood, where his mother and father taught him what compassion really means day to day -- sharing with those who need love.",1118,Chautauqua Institution,01-10-2009,20,James Forbes,James Forbes: Compassion at the dinner table,1,31-10-2008,Preacher,Compassion at the dinner table,"https://www.ted.com/talks/james_forbes
",204410,325
152,"Imam Faisal Abdul Rauf combines the teachings of the Qur'an, the stories of Rumi, and the examples of Muhammad and Jesus, to demonstrate that only one obstacle stands between each of us and absolute compassion -- ourselves.",1007,TEDSalon 2009 Compassion,14-10-2009,47,Feisal Abdul Rauf,"Feisal Abdul Rauf: Lose your ego, find your compassion",1,31-10-2008, Chairman of the Cordoba Initiative,"Lose your ego, find your compassion","https://www.ted.com/talks/imam_feisal_abdul_rauf
",433202,326
46,"It's hard to always show compassion -- even to the people we love, but Robert Thurman asks that we develop compassion for our enemies. He prescribes a seven-step meditation exercise to extend compassion beyond our inner circle.",1087,Chautauqua Institution,01-10-2009,27,Robert Thurman,Robert Thurman: Expanding your circle of compassion,1,31-10-2008,Buddhist scholar,Expanding your circle of compassion,"https://www.ted.com/talks/robert_thurman_on_compassion
",304800,327
82,"Robert Wright uses evolutionary biology and game theory to explain why we appreciate the Golden Rule (""Do unto others...""), why we sometimes ignore it and why there’s hope that, in the near future, we might all have the compassion to follow it.",1016,TEDSalon 2009 Compassion,14-10-2009,21,Robert Wright,Robert Wright: The evolution of compassion,1,01-11-2008,"Journalist, philosopher",The evolution of compassion,"https://www.ted.com/talks/robert_wright_the_evolution_of_compassion
",236002,328
30,"Graham Hawkes takes us aboard his graceful, winged submarines to the depths of planet Ocean (a.k.a. ""Earth""). It's a deep blue world we landlubbers rarely see in 3D.",731,TED2005,28-02-2005,20,Graham Hawkes,Graham Hawkes: A flight through the ocean,1,03-11-2008,Inventor,A flight through the ocean,"https://www.ted.com/talks/graham_hawkes_flies_through_the_ocean
",375491,329
27,"James Surowiecki pinpoints the moment when social media became an equal player in the world of news-gathering: the 2005 tsunami, when YouTube video, blogs, IMs and txts carried the news -- and preserved moving personal stories from the tragedy.",1019,TED2005,02-02-2005,20,James Surowiecki,James Surowiecki: The power and the danger of online crowds,1,04-11-2008,Finance journalist,The power and the danger of online crowds,"https://www.ted.com/talks/james_surowiecki_on_the_turning_point_for_social_media
",429084,330
108,"For almost three decades, John Francis has been a planetwalker, traveling the globe by foot and sail with a message of environmental respect and responsibility (for 17 of those years without speaking). A funny, thoughtful talk with occasional banjo.",1164,TED2008,02-02-2008,28,John Francis,John Francis: Walk the earth ... my 17-year vow of silence,1,05-11-2008,Planet walker,Walk the earth ... my 17-year vow of silence,"https://www.ted.com/talks/john_francis_walks_the_earth
",723599,331
139,"At the 2008 Serious Play conference, designer Tim Brown talks about the powerful relationship between creative thinking and play -- with many examples you can try at home (and one that maybe you shouldn't).",1678,Serious Play 2008,07-05-2008,26,Tim Brown,Tim Brown: Tales of creativity and play,1,06-11-2008,Designer,Tales of creativity and play,"https://www.ted.com/talks/tim_brown_on_creativity_and_play
",1893522,332
65,"What's the science behind a sublime perfume? With charm and precision, biophysicist Luca Turin explains the molecular makeup -- and the art -- of a scent.",953,TED2005,02-02-2005,23,Luca Turin,Luca Turin: The science of scent,1,07-11-2008,Nose,The science of scent,"https://www.ted.com/talks/luca_turin_on_the_science_of_scent
",487630,333
57,"Physicist Lee Smolin talks about how the scientific community works: as he puts it, ""we fight and argue as hard as we can,"" but everyone accepts that the next generation of scientists will decide who's right. And, he says, that's how democracy works, too.",745,TED2003,02-02-2003,25,Lee Smolin,Lee Smolin: Science and democracy,1,10-11-2008,Physicist,Science and democracy,"https://www.ted.com/talks/lee_smolin_on_science_and_democracy
",258922,334
45,"Would you negotiate with someone you knew to be evil, to save lives? Samantha Power tells a story of a complicated hero, Sergio Vieira de Mello. This UN diplomat walked a thin moral line, negotiating with the world's worst dictators to help their people survive crisis. It's a compelling story told with a fiery passion.",1389,TED2008,02-02-2008,20,Samantha Power,Samantha Power: A complicated hero in the war on dictatorship,1,11-11-2008,Political scientist and journalist,A complicated hero in the war on dictatorship,"https://www.ted.com/talks/samantha_power_on_a_complicated_hero
",456095,335
29,"At Serious Play 2008, Charles Elachi shares stories from NASA's legendary Jet Propulsion Lab -- including tales and video from the Mars Rover project.",1697,Serious Play 2008,07-05-2008,21,Charles Elachi,Charles Elachi: The story behind the Mars Rovers,1,12-11-2008,Planetary scientist,The story behind the Mars Rovers,"https://www.ted.com/talks/charles_elachi_on_the_mars_rovers
",558734,336
80,"Ursus Wehrli shares his vision for a cleaner, more organized, tidier form of art -- by deconstructing the paintings of modern masters into their component pieces, sorted by color and size.",957,TED2006,02-02-2006,30,Ursus Wehrli,Ursus Wehrli: Tidying up art,1,13-11-2008,Comedian,Tidying up art,"https://www.ted.com/talks/ursus_wehrli_tidies_up_art
",1314201,337
51,"Stewart Brand works on the Clock of the Long Now, a timepiece that counts down the next 10,000 years. It's a beautiful project that asks us to think about the far, far future. Here, he discusses a tricky side problem with the Clock: Where can we put it?",1403,TED2004,02-02-2004,17,Stewart Brand,Stewart Brand: The Long Now,1,17-11-2008,"Environmentalist, futurist",The Long Now,"https://www.ted.com/talks/stewart_brand_on_the_long_now
",242975,338
89,"Fashion designer Isaac Mizrahi spins through a dizzying array of inspirations -- from '50s pinups to a fleeting glimpse of a woman on the street who makes him shout ""Stop the cab!"" Inside this rambling talk are real clues to living a happy, creative life.",856,TED2008,02-02-2008,23,Isaac Mizrahi,Isaac Mizrahi: Fashion and creativity,1,18-11-2008,Fashion designer,Fashion and creativity,"https://www.ted.com/talks/isaac_mizrahi_on_fashion_and_creativity
",900005,339
36,"Zambia-born filmmaker Franco Sacchi tours us through Nollywood, Nigeria's booming film industry (the world's 3rd largest). Guerrilla filmmaking and brilliance under pressure from crews that can shoot a full-length feature in a week.",1054,TEDGlobal 2007,06-06-2007,19,Franco Sacchi,"Franco Sacchi: A tour of Nollywood, Nigeria's booming film industry",1,19-11-2008,Filmmaker,"A tour of Nollywood, Nigeria's booming film industry","https://www.ted.com/talks/franco_sacchi_on_nollywood
",223082,340
255,"At Serious Play 2008, astrophysicist George Smoot shows stunning new images from deep-space surveys, and prods us to ponder how the cosmos -- with its giant webs of dark matter and mysterious gaping voids -- got built this way.",1140,Serious Play 2008,08-05-2008,27,George Smoot,George Smoot: The design of the universe,1,20-11-2008,Astrophysicist,The design of the universe,"https://www.ted.com/talks/george_smoot_on_the_design_of_the_universe
",1630525,341
36,"Technologist and futurist Bill Joy talks about several big worries for humanity -- and several big hopes in the fields of health, education and future tech.",1142,TED2006,02-02-2006,23,Bill Joy,"Bill Joy: What I'm worried about, what I'm excited about",1,24-11-2008,Technologist and futurist,"What I'm worried about, what I'm excited about","https://www.ted.com/talks/bill_joy_muses_on_what_s_next
",487378,342
226,"At the Taste3 conference, chef Dan Barber tells the story of a small farm in Spain that has found a humane way to produce foie gras. Raising his geese in a natural environment, farmer Eduardo Sousa embodies the kind of food production Barber believes in.",1224,Taste3 2008,18-07-2008,25,Dan Barber,Dan Barber: A foie gras parable,1,25-11-2008,Chef,A foie gras parable,"https://www.ted.com/talks/dan_barber_s_surprising_foie_gras_parable
",1294705,343
33,Andy Hobsbawm shares a fresh ad campaign about going green -- and some of the fringe benefits.,202,TED2008,02-02-2008,43,Andy Hobsbawm,Andy Hobsbawm: Do the green thing,1,26-11-2008,Internet entrepreneur,Do the green thing,"https://www.ted.com/talks/andy_hobsbawm_says_do_the_green_thing
",429967,344
63,"Biochemist Gregory Petsko makes a convincing argument that, in the next 50 years, we'll see an epidemic of neurological diseases, such as Alzheimer's, as the world population ages. His solution: more research into the brain and its functions.",227,TED2008,02-02-2008,37,Gregory Petsko,Gregory Petsko: The coming neurological epidemic,1,01-12-2008,Bioengineer,The coming neurological epidemic,"https://www.ted.com/talks/gregory_petsko_on_the_coming_neurological_epidemic
",909508,345
66,"Science writer Richard Preston talks about some of the most enormous living beings on the planet, the giant trees of the US Pacific Northwest. Growing from a tiny seed, they support vast ecosystems -- and are still, largely, a mystery.",1171,TED2008,02-02-2008,20,Richard Preston,Richard Preston: The mysterious lives of giant trees,1,02-12-2008,Writer,The mysterious lives of giant trees,"https://www.ted.com/talks/richard_preston_on_the_giant_trees
",644637,346
92,"Why build a virtual world? Philip Rosedale talks about the virtual society he founded, Second Life, and its underpinnings in human creativity. It's a place so different that anything could happen.",1711,Serious Play 2008,08-05-2008,19,Philip Rosedale,Philip Rosedale: Life in Second Life,1,03-12-2008,Entrepreneur,Life in Second Life,"https://www.ted.com/talks/the_inspiration_of_second_life
",554794,347
127,"General Motors veep Larry Burns previews cool next-gen car design: sleek, customizable (and computer-enhanced) vehicles that run clean on hydrogen -- and pump energy back into the electrical grid when they're idle.",552,TED2005,28-02-2005,27,Larry Burns,Larry Burns: The future of cars,1,04-12-2008,Automotive researcher,The future of cars,"https://www.ted.com/talks/reinventing_the_car
",565020,348
19,"Inventor Nick Sears demos the first generation of the Orb, a rotating persistence-of-vision display that creates glowing 3D images. A short, cool tale of invention.",238,TED2007,03-03-2007,29,Nick Sears,Nick Sears: Demo: The Orb,1,05-12-2008,Inventor,Demo: The Orb,"https://www.ted.com/talks/nick_sears_demos_the_orb
",457492,349
31,"Folk musician and storyteller David Holt plays the banjo and shares photographs and old wisdom from the Appalachian Mountains. He also demonstrates some unusual instruments like the mouth bow -- and a surprising electric drum kit he calls ""thunderwear.""",1517,TED2004,01-03-2004,21,David Holt,David Holt: The joyful tradition of mountain music,1,08-12-2008,Folk musician,The joyful tradition of mountain music,"https://www.ted.com/talks/david_holt_plays_mountain_music
",512588,350
58,"The ceramics designer Eva Zeisel looks back on a 75-year career. What keeps her work as fresh today (her latest line debuted in 2008) as in 1926? Her sense of play and beauty, and her drive for adventure. Listen for stories from a rich, colorful life.",1089,TED2001,02-02-2001,26,Eva Zeisel,Eva Zeisel: The playful search for beauty,1,09-12-2008,Designer,The playful search for beauty,"https://www.ted.com/talks/eva_zeisel_on_the_playful_search_for_beauty
",438972,351
111,"Bees are dying in droves. Why? Leading apiarist Dennis vanEngelsdorp looks at the gentle, misunderstood creature's important place in nature and the mystery behind its alarming disappearance.",988,Taste3 2008,19-07-2008,25,Dennis vanEngelsdorp,Dennis vanEngelsdorp: A plea for bees,1,10-12-2008,Bee expert,A plea for bees,"https://www.ted.com/talks/dennis_vanengelsdorp_a_plea_for_bees
",590570,352
43,"Jay Walker, curator of the Library of Human Imagination, conducts a surprising show-and-tell session highlighting a few of the intriguing artifacts that backdropped the 2008 TED stage.",429,TED2008,29-02-2008,33,Jay Walker,Jay Walker: My library of human imagination,1,14-12-2008,Entrepreneur,My library of human imagination,"https://www.ted.com/talks/jay_walker_s_library_of_human_imagination
",482996,353
230,Dan Gilbert presents research and data from his exploration of happiness -- sharing some surprising tests and experiments that you can also try on yourself. Watch through to the end for a sparkling Q&A with some familiar TED faces.,2018,TEDGlobal 2005,07-07-2005,31,Dan Gilbert,Dan Gilbert: Why we make bad decisions,1,16-12-2008,Psychologist; happiness expert,Why we make bad decisions,"https://www.ted.com/talks/dan_gilbert_researches_happiness
",3707266,354
99,"Can happiness be bought? To find out, author Benjamin Wallace sampled the world's most expensive products, including a bottle of 1947 Chateau Cheval Blanc, 8 ounces of Kobe beef and the fabled (notorious) Kopi Luwak coffee. His critique may surprise you.",880,Taste3 2008,19-07-2008,34,Benjamin Wallace,Benjamin Wallace: The price of happiness,1,17-12-2008,Author,The price of happiness,"https://www.ted.com/talks/benjamin_wallace_on_the_price_of_happiness
",1848521,355
42,"So the Mars Rovers didn't scoop up any alien lifeforms. Scientist Penelope Boston thinks there's a good chance -- a 25 to 50 percent chance, in fact -- that life might exist on Mars, deep inside the planet's caves. She details how we should look and why.",1109,TED2006,02-02-2006,20,Penelope Boston,Penelope Boston: There might just be life on Mars,1,18-12-2008,Cave scientist,There might just be life on Mars,"https://www.ted.com/talks/penelope_boston
",651151,356
94,"Mathematician Steven Strogatz shows how flocks of creatures (like birds, fireflies and fish) manage to synchronize and act as a unit -- when no one's giving orders. The powerful tendency extends into the realm of objects, too.",1318,TED2004,02-02-2004,20,Steven Strogatz,Steven Strogatz: The science of sync,1,22-12-2008,Mathematician,The science of sync,"https://www.ted.com/talks/steven_strogatz_on_sync
",642201,357
116,"TED follows Nicholas Negroponte to Colombia as he delivers laptops inside territory once controlled by guerrillas. His partner? Colombia's Defense Department, who see One Laptop per Child as an investment in the region. (And you too can get involved.)",408,TED in the Field,04-12-2008,30,Nicholas Negroponte,Nicholas Negroponte: Taking OLPC to Colombia,1,22-12-2008,Tech visionary,Taking OLPC to Colombia,"https://www.ted.com/talks/nicholas_negroponte_takes_olpc_to_colombia
",363202,358
84,Reporter Jennifer 8. Lee talks about her hunt for the origins of familiar Chinese-American dishes -- exploring the hidden spots where these two cultures have (so tastily) combined to form a new cuisine.,998,Taste3 2008,07-07-2008,19,Jennifer 8. Lee,Jennifer 8. Lee: The hunt for General Tso,1,24-12-2008,Reporter,The hunt for General Tso,"https://www.ted.com/talks/jennifer_8_lee_looks_for_general_tso
",1285775,359
116,"Biochemist Kary Mullis talks about the basis of modern science: the experiment. Sharing tales from the 17th century and from his own backyard-rocketry days, Mullis celebrates the curiosity, inspiration and rigor of good science in all its forms.",1772,TED2002,02-02-2002,19,Kary Mullis,Kary Mullis: Play! Experiment! Discover!,1,05-01-2009,Biochemist,Play! Experiment! Discover!,"https://www.ted.com/talks/kary_mullis_on_what_scientists_do
",532759,360
26,"Designer John Maeda talks about his path from a Seattle tofu factory to the Rhode Island School of Design, where he became president in 2008. Maeda, a tireless experimenter and a witty observer, explores the crucial moment when design met computers.",1026,Serious Play 2008,05-05-2008,20,John Maeda,John Maeda: My journey in design,1,06-01-2009,Artist,My journey in design,"https://www.ted.com/talks/john_maeda_on_design
",241858,361
24,"Strange landscapes, scorching heat and (sometimes) mad crocodiles await scientists seeking clues to evolution's genius. Paleontologist Paul Sereno talks about his surprising encounters with prehistory -- and a new way to help students join the adventure.",1306,TED2005,28-02-2005,20,Paul Sereno,Paul Sereno: Digging up dinosaurs,1,07-01-2009,Paleontologist,Digging up dinosaurs,"https://www.ted.com/talks/paul_sereno_digs_up_dinosaurs
",764982,362
124,Paul Moller talks about the future of personal air travel -- the marriage of autos and flight that will give us true freedom to travel off-road. He shows two things he's working on: the Moller Skycar (a jet + car) and a passenger-friendly hovering disc.,939,TED2004,02-02-2004,20,Paul Moller,Paul Moller: My dream of a flying car,1,08-01-2009,Inventor,My dream of a flying car,"https://www.ted.com/talks/paul_moller_on_the_skycar
",417728,363
50,Greg Lynn talks about the mathematical roots of architecture -- and how calculus and digital tools allow modern designers to move beyond the traditional building forms. A glorious church in Queens (and a titanium tea set) illustrate his theory.,1134,TED2005,02-02-2005,19,Greg Lynn,Greg Lynn: Organic algorithms in architecture,1,09-01-2009,Designer,Organic algorithms in architecture,"https://www.ted.com/talks/greg_lynn_on_organic_design
",346702,364
24,"Rob Forbes, the founder of Design Within Reach, shows a gallery of snapshots that inform his way of seeing the world. Charming juxtapositions, found art, urban patterns -- this slideshow will open your eyes to the world around you.",937,TED2006,02-02-2006,18,Rob Forbes,Rob Forbes: Ways of seeing,1,12-01-2009,Designer,Ways of seeing,"https://www.ted.com/talks/rob_forbes_on_ways_of_seeing
",368513,365
68,"In this unmissable look at the magic of comics, Scott McCloud bends the presentation format into a cartoon-like experience, where colorful diversions whiz through childhood fascinations and imagined futures that our eyes can hear and touch.",1028,TED2005,28-02-2005,25,Scott McCloud,Scott McCloud: The visual magic of comics,1,13-01-2009,Cartoonist,The visual magic of comics,"https://www.ted.com/talks/scott_mccloud_on_comics
",1022333,366
42,"Batch to batch, crust to crust ... In tribute to the beloved staple food, baking master Peter Reinhart reflects on the cordial couplings (wheat and yeast, starch and heat) that give us our daily bread. Try not to eat a slice.",934,Taste3 2008,17-07-2008,22,Peter Reinhart,Peter Reinhart: The art and craft of bread,1,14-01-2009,Baker,The art and craft of bread,"https://www.ted.com/talks/peter_reinhart_on_bread
",817651,367
89,"Customers want to feel what they buy is authentic, but ""Mass Customization"" author Joseph Pine says selling authenticity is tough because, well, there's no such thing. He talks about a few experiences that may be artificial but make millions anyway.",859,TED2004,29-02-2004,22,Joseph Pine,Joseph Pine: What consumers want,1,15-01-2009,Writer,What consumers want,"https://www.ted.com/talks/joseph_pine_on_what_consumers_want
",930647,368
51,"Paula Scher looks back at a life in design (she's done album covers, books, the Citibank logo ...) and pinpoints the moment when she started really having fun. Look for gorgeous designs and images from her legendary career.",1316,Serious Play 2008,05-05-2008,17,Paula Scher,"Paula Scher: Great design is serious, not solemn",1,16-01-2009,Designer at play,"Great design is serious, not solemn","https://www.ted.com/talks/paula_scher_gets_serious
",505714,369
36,Great design is a never-ending journey of discovery -- for which it helps to pack a healthy sense of humor. Sociologist and surfer-turned-designer David Carson walks through a gorgeous (and often quite funny) slide deck of his work and found images.,1359,TED2003,02-02-2003,21,David Carson,David Carson: Design and discovery,1,19-01-2009,Type designer,Design and discovery,"https://www.ted.com/talks/david_carson_on_design
",774492,370
22,We all want to make the world better -- but how? Jamais Cascio looks at some specific tools and techniques that can make a difference. It's a fascinating talk that might just inspire you to act.,975,TED2006,02-02-2006,18,Jamais Cascio,Jamais Cascio: Tools for a better world,1,21-01-2009,World-builder,Tools for a better world,"https://www.ted.com/talks/jamais_cascio_looks_ahead
",212202,371
117,"What is genomics? How will it affect our lives? In this intriguing primer on the genomics revolution, entrepreneur Barry Schuler says we can at least expect healthier, tastier food. He suggests we start with the pinot noir grape, to build better wines.",1286,Taste3 2008,30-06-2008,21,Barry Schuler,Barry Schuler: Genomics 101,1,22-01-2009,Entrepreneur,Genomics 101,"https://www.ted.com/talks/barry_schuler_genomics_101
",389420,372
